OA Code,Ward Name,LA Name,Region Name,QS611EW0004,QS611EW0001 (base),OA Percentage
E00050412,Friar Park,Sandwell,West Midlands,23,75,30.6700,
E00050210,Abbey,Sandwell,West Midlands,10,111,9.0100,
E00051013,Friar Park,Sandwell,West Midlands,36,85,42.3500,
E00050647,Newton,Sandwell,West Midlands,21,83,25.3000,
E00050291,Bristnall,Sandwell,West Midlands,24,89,26.9700,
E00050333,Charlemont with Grove Vale,Sandwell,West Midlands,13,69,18.8400,
E00050447,Great Barr with Yew Tree,Sandwell,West Midlands,14,58,24.1400,
E00050839,Smethwick,Sandwell,West Midlands,19,125,15.2000,
E00050214,Abbey,Sandwell,West Midlands,11,88,12.5000,
E00050295,Bristnall,Sandwell,West Midlands,23,83,27.7100,
E00050968,Tividale,Sandwell,West Midlands,25,95,26.3200,
E00050386,Friar Park,Sandwell,West Midlands,32,83,38.5500,
E00050221,Abbey,Sandwell,West Midlands,13,103,12.6200,
E00050838,St Pauls,Sandwell,West Midlands,22,111,19.8200,
E00050565,Hateley Heath,Sandwell,West Midlands,22,82,26.8300,
E00050282,Smethwick,Sandwell,West Midlands,22,71,30.9900,
E00050203,Abbey,Sandwell,West Midlands,17,119,14.2900,
E00050850,Smethwick,Sandwell,West Midlands,27,94,28.7200,
E00050655,Newton,Sandwell,West Midlands,20,89,22.4700,
E00050554,Hateley Heath,Sandwell,West Midlands,23,100,23.0000,
E00050952,Tipton Green,Sandwell,West Midlands,12,83,14.4600,
E00050349,Cradley Heath and Old Hill,Sandwell,West Midlands,27,94,28.7200,
E00050262,Langley,Sandwell,West Midlands,22,84,26.1900,
E00050925,Tipton Green,Sandwell,West Midlands,36,109,33.0300,
E00050750,Princes End,Sandwell,West Midlands,38,126,30.1600,
E00050624,Newton,Sandwell,West Midlands,25,100,25.0000,
E00050307,Charlemont with Grove Vale,Sandwell,West Midlands,20,67,29.8500,
E00050600,Langley,Sandwell,West Midlands,48,150,32.0000,
E00050382,Cradley Heath and Old Hill,Sandwell,West Midlands,36,107,33.6400,
E00050303,Bristnall,Sandwell,West Midlands,17,88,19.3200,
E00050681,St Pauls,Sandwell,West Midlands,22,108,20.3700,
E00050472,Greets Green and Lyng,Sandwell,West Midlands,27,94,28.7200,
E00051043,Wednesbury South,Sandwell,West Midlands,24,93,25.8100,
E00050854,Smethwick,Sandwell,West Midlands,26,107,24.3000,
E00050847,Smethwick,Sandwell,West Midlands,19,77,24.6800,
E00051107,West Bromwich Central,Sandwell,West Midlands,25,86,29.0700,
E00050852,Smethwick,Sandwell,West Midlands,30,161,18.6300,
E00050882,Soho and Victoria,Sandwell,West Midlands,20,127,15.7500,
E00050654,Newton,Sandwell,West Midlands,30,92,32.6100,
E00168213,Great Bridge,Sandwell,West Midlands,13,67,19.4000,
E00050803,Rowley,Sandwell,West Midlands,24,73,32.8800,
E00050643,Newton,Sandwell,West Midlands,21,72,29.1700,
E00050856,Smethwick,Sandwell,West Midlands,32,113,28.3200,
E00050743,Princes End,Sandwell,West Midlands,37,131,28.2400,
E00051035,Wednesbury South,Sandwell,West Midlands,18,82,21.9500,
E00050403,Friar Park,Sandwell,West Midlands,21,91,23.0800,
E00050745,Princes End,Sandwell,West Midlands,29,148,19.5900,
E00050482,Great Bridge,Sandwell,West Midlands,24,91,26.3700,
E00050853,Smethwick,Sandwell,West Midlands,25,111,22.5200,
E00050940,Tipton Green,Sandwell,West Midlands,31,170,18.2400,
E00050342,Charlemont with Grove Vale,Sandwell,West Midlands,33,84,39.2900,
E00050275,Smethwick,Sandwell,West Midlands,17,72,23.6100,
E00050827,St Pauls,Sandwell,West Midlands,20,90,22.2200,
E00050652,Newton,Sandwell,West Midlands,27,105,25.7100,
E00050739,Princes End,Sandwell,West Midlands,26,92,28.2600,
E00051083,West Bromwich Central,Sandwell,West Midlands,25,95,26.3200,
E00051002,Wednesbury North,Sandwell,West Midlands,20,85,23.5300,
E00051044,Wednesbury South,Sandwell,West Midlands,32,92,34.7800,
E00168236,Greets Green and Lyng,Sandwell,West Midlands,36,143,25.1700,
E00050550,Hateley Heath,Sandwell,West Midlands,33,171,19.3000,
E00050327,Charlemont with Grove Vale,Sandwell,West Midlands,34,158,21.5200,
E00050613,Langley,Sandwell,West Midlands,22,106,20.7500,
E00050631,Newton,Sandwell,West Midlands,25,82,30.4900,
E00050237,Blackheath,Sandwell,West Midlands,17,82,20.7300,
E00050692,Old Warley,Sandwell,West Midlands,30,92,32.6100,
E00050964,Tividale,Sandwell,West Midlands,23,86,26.7400,
E00050574,Hateley Heath,Sandwell,West Midlands,30,116,25.8600,
E00050614,Langley,Sandwell,West Midlands,23,87,26.4400,
E00050695,Old Warley,Sandwell,West Midlands,31,96,32.2900,
E00050648,Newton,Sandwell,West Midlands,16,76,21.0500,
E00050781,Rowley,Sandwell,West Midlands,18,59,30.5100,
E00050869,Soho and Victoria,Sandwell,West Midlands,21,145,14.4800,
E00050831,St Pauls,Sandwell,West Midlands,25,112,22.3200,
E00050700,Old Warley,Sandwell,West Midlands,19,79,24.0500,
E00050266,Langley,Sandwell,West Midlands,33,124,26.6100,
E00051090,West Bromwich Central,Sandwell,West Midlands,32,178,17.9800,
E00051011,Wednesbury North,Sandwell,West Midlands,20,81,24.6900,
E00051106,West Bromwich Central,Sandwell,West Midlands,20,79,25.3200,
E00050529,Greets Green and Lyng,Sandwell,West Midlands,23,112,20.5400,
E00050559,Hateley Heath,Sandwell,West Midlands,18,64,28.1300,
E00050825,St Pauls,Sandwell,West Midlands,13,133,9.7700,
E00050479,Greets Green and Lyng,Sandwell,West Midlands,28,107,26.1700,
E00050970,Tividale,Sandwell,West Midlands,30,109,27.5200,
E00050356,Cradley Heath and Old Hill,Sandwell,West Midlands,26,99,26.2600,
E00050311,Charlemont with Grove Vale,Sandwell,West Midlands,21,82,25.6100,
E00050390,Friar Park,Sandwell,West Midlands,31,92,33.7000,
E00050279,Smethwick,Sandwell,West Midlands,19,99,19.1900,
E00050366,Cradley Heath and Old Hill,Sandwell,West Midlands,25,100,25.0000,
E00050793,Rowley,Sandwell,West Midlands,29,102,28.4300,
E00050400,Friar Park,Sandwell,West Midlands,30,90,33.3300,
E00051102,West Bromwich Central,Sandwell,West Midlands,23,126,18.2500,
E00050343,Charlemont with Grove Vale,Sandwell,West Midlands,32,85,37.6500,
E00050568,Hateley Heath,Sandwell,West Midlands,30,95,31.5800,
E00050481,Wednesbury South,Sandwell,West Midlands,37,117,31.6200,
E00168206,Tipton Green,Sandwell,West Midlands,22,108,20.3700,
E00050184,Abbey,Sandwell,West Midlands,15,101,14.8500,
E00051006,Wednesbury North,Sandwell,West Midlands,23,91,25.2700,
E00051030,Wednesbury North,Sandwell,West Midlands,20,62,32.2600,
E00051087,West Bromwich Central,Sandwell,West Midlands,28,82,34.1500,
E00050951,Tipton Green,Sandwell,West Midlands,23,111,20.7200,
E00051100,West Bromwich Central,Sandwell,West Midlands,18,83,21.6900,
E00050733,Princes End,Sandwell,West Midlands,40,142,28.1700,
E00050918,Tipton Green,Sandwell,West Midlands,15,97,15.4600,
E00050942,Tipton Green,Sandwell,West Midlands,27,76,35.5300,
E00050712,Old Warley,Sandwell,West Midlands,22,73,30.1400,
E00050407,Friar Park,Sandwell,West Midlands,22,86,25.5800,
E00050688,Oldbury,Sandwell,West Midlands,15,77,19.4800,
E00050946,Tipton Green,Sandwell,West Midlands,13,67,19.4000,
E00050609,Langley,Sandwell,West Midlands,19,72,26.3900,
E00051052,Wednesbury South,Sandwell,West Midlands,23,96,23.9600,
E00050905,Tipton Green,Sandwell,West Midlands,14,99,14.1400,
E00050378,Cradley Heath and Old Hill,Sandwell,West Midlands,27,85,31.7600,
E00050616,Langley,Sandwell,West Midlands,17,89,19.1000,
E00050697,Old Warley,Sandwell,West Midlands,19,76,25.0000,
E00050650,Newton,Sandwell,West Midlands,32,100,32.0000,
E00050792,Rowley,Sandwell,West Midlands,24,78,30.7700,
E00050735,Princes End,Sandwell,West Midlands,43,123,34.9600,
E00050594,Langley,Sandwell,West Midlands,8,61,13.1100,
E00050713,Old Warley,Sandwell,West Midlands,32,90,35.5600,
E00050230,Blackheath,Sandwell,West Midlands,35,108,32.4100,
E00050218,Abbey,Sandwell,West Midlands,15,99,15.1500,
E00050515,Greets Green and Lyng,Sandwell,West Midlands,14,40,35.0000,
E00050299,Old Warley,Sandwell,West Midlands,25,77,32.4700,
E00050226,Blackheath,Sandwell,West Midlands,27,92,29.3500,
E00050957,Tividale,Sandwell,West Midlands,22,93,23.6600,
E00050961,Tividale,Sandwell,West Midlands,26,98,26.5300,
E00168201,Soho and Victoria,Sandwell,West Midlands,22,128,17.1900,
E00050776,Blackheath,Sandwell,West Midlands,30,99,30.3000,
E00168230,Wednesbury South,Sandwell,West Midlands,43,164,26.2200,
E00050726,Old Warley,Sandwell,West Midlands,14,87,16.0900,
E00050429,Charlemont with Grove Vale,Sandwell,West Midlands,15,64,23.4400,
E00050231,Blackheath,Sandwell,West Midlands,32,84,38.1000,
E00050503,Great Bridge,Sandwell,West Midlands,21,83,25.3000,
E00050751,Princes End,Sandwell,West Midlands,36,99,36.3600,
E00050276,Bristnall,Sandwell,West Midlands,26,75,34.6700,
E00050842,Smethwick,Sandwell,West Midlands,21,117,17.9500,
E00050878,Smethwick,Sandwell,West Midlands,14,60,23.3300,
E00051014,Wednesbury North,Sandwell,West Midlands,24,98,24.4900,
E00050229,Langley,Sandwell,West Midlands,29,72,40.2800,
E00051095,West Bromwich Central,Sandwell,West Midlands,16,89,17.9800,
E00050963,Tividale,Sandwell,West Midlands,18,97,18.5600,
E00050384,Cradley Heath and Old Hill,Sandwell,West Midlands,28,108,25.9300,
E00050872,Soho and Victoria,Sandwell,West Midlands,29,145,20.0000,
E00050935,Oldbury,Sandwell,West Midlands,23,86,26.7400,
E00168200,Soho and Victoria,Sandwell,West Midlands,18,137,13.1400,
E00050339,Charlemont with Grove Vale,Sandwell,West Midlands,23,91,25.2700,
E00050866,Smethwick,Sandwell,West Midlands,17,71,23.9400,
E00050337,Charlemont with Grove Vale,Sandwell,West Midlands,21,82,25.6100,
E00050729,Princes End,Sandwell,West Midlands,16,94,17.0200,
E00050657,Oldbury,Sandwell,West Midlands,29,100,29.0000,
E00050361,Cradley Heath and Old Hill,Sandwell,West Midlands,27,103,26.2100,
E00050683,Smethwick,Sandwell,West Midlands,29,112,25.8900,
E00050191,Abbey,Sandwell,West Midlands,20,106,18.8700,
E00050510,Greets Green and Lyng,Sandwell,West Midlands,11,59,18.6400,
E00050876,Soho and Victoria,Sandwell,West Midlands,19,143,13.2900,
E00050557,Hateley Heath,Sandwell,West Midlands,18,78,23.0800,
E00050432,Great Barr with Yew Tree,Sandwell,West Midlands,22,94,23.4000,
E00050379,Cradley Heath and Old Hill,Sandwell,West Midlands,23,104,22.1200,
E00168203,Soho and Victoria,Sandwell,West Midlands,13,109,11.9300,
E00168204,Soho and Victoria,Sandwell,West Midlands,11,103,10.6800,
E00050448,Great Barr with Yew Tree,Sandwell,West Midlands,29,165,17.5800,
E00050783,Rowley,Sandwell,West Midlands,26,95,27.3700,
E00050324,Charlemont with Grove Vale,Sandwell,West Midlands,23,77,29.8700,
E00051004,Wednesbury North,Sandwell,West Midlands,24,91,26.3700,
E00051042,Wednesbury South,Sandwell,West Midlands,9,41,21.9500,
E00050566,Hateley Heath,Sandwell,West Midlands,16,67,23.8800,
E00050788,Rowley,Sandwell,West Midlands,27,91,29.6700,
E00050540,Hateley Heath,Sandwell,West Midlands,31,97,31.9600,
E00051085,West Bromwich Central,Sandwell,West Midlands,17,84,20.2400,
E00050634,Newton,Sandwell,West Midlands,11,57,19.3000,
E00050602,Bristnall,Sandwell,West Midlands,28,82,34.1500,
E00050561,Hateley Heath,Sandwell,West Midlands,31,98,31.6300,
E00050310,Charlemont with Grove Vale,Sandwell,West Midlands,17,75,22.6700,
E00050844,Smethwick,Sandwell,West Midlands,26,95,27.3700,
E00050636,Newton,Sandwell,West Midlands,19,65,29.2300,
E00050316,West Bromwich Central,Sandwell,West Midlands,25,115,21.7400,
E00050397,Friar Park,Sandwell,West Midlands,31,76,40.7900,
E00050573,Hateley Heath,Sandwell,West Midlands,20,89,22.4700,
E00050292,Bristnall,Sandwell,West Midlands,25,104,24.0400,
E00050486,Great Bridge,Sandwell,West Midlands,30,97,30.9300,
E00050999,Wednesbury North,Sandwell,West Midlands,44,123,35.7700,
E00050213,Abbey,Sandwell,West Midlands,8,89,8.9900,
E00050956,Tividale,Sandwell,West Midlands,42,113,37.1700,
E00050747,Princes End,Sandwell,West Midlands,36,119,30.2500,
E00050984,Tividale,Sandwell,West Midlands,28,94,29.7900,
E00050821,Smethwick,Sandwell,West Midlands,29,85,34.1200,
E00050826,St Pauls,Sandwell,West Midlands,24,90,26.6700,
E00051015,Wednesbury North,Sandwell,West Midlands,18,103,17.4800,
E00051094,West Bromwich Central,Sandwell,West Midlands,26,128,20.3100,
E00050881,Soho and Victoria,Sandwell,West Midlands,11,99,11.1100,
E00050391,Friar Park,Sandwell,West Midlands,27,83,32.5300,
E00050823,Smethwick,Sandwell,West Midlands,21,79,26.5800,
E00050814,St Pauls,Sandwell,West Midlands,17,103,16.5000,
E00050524,Greets Green and Lyng,Sandwell,West Midlands,23,92,25.0000,
E00050800,Rowley,Sandwell,West Midlands,26,101,25.7400,
E00050293,Bristnall,Sandwell,West Midlands,25,89,28.0900,
E00050212,Abbey,Sandwell,West Midlands,18,104,17.3100,
E00050725,Old Warley,Sandwell,West Midlands,13,87,14.9400,
E00050895,Soho and Victoria,Sandwell,West Midlands,30,146,20.5500,
E00050622,Newton,Sandwell,West Midlands,27,111,24.3200,
E00050760,Princes End,Sandwell,West Midlands,11,31,35.4800,
E00050928,Oldbury,Sandwell,West Midlands,29,123,23.5800,
E00050943,Tipton Green,Sandwell,West Midlands,23,71,32.3900,
E00051073,Wednesbury South,Sandwell,West Midlands,28,124,22.5800,
E00050577,Hateley Heath,Sandwell,West Midlands,49,136,36.0300,
E00051032,Wednesbury North,Sandwell,West Midlands,33,141,23.4000,
E00050679,St Pauls,Sandwell,West Midlands,21,85,24.7100,
E00050290,Bristnall,Sandwell,West Midlands,27,99,27.2700,
E00050258,Blackheath,Sandwell,West Midlands,19,88,21.5900,
E00168223,Great Bridge,Sandwell,West Midlands,13,63,20.6300,
E00050948,Tipton Green,Sandwell,West Midlands,15,79,18.9900,
E00050352,Cradley Heath and Old Hill,Sandwell,West Midlands,17,87,19.5400,
E00050211,Abbey,Sandwell,West Midlands,10,98,10.2000,
E00050879,Smethwick,Sandwell,West Midlands,32,98,32.6500,
E00051067,Wednesbury South,Sandwell,West Midlands,24,67,35.8200,
E00168219,Oldbury,Sandwell,West Midlands,22,100,22.0000,
E00050860,Smethwick,Sandwell,West Midlands,24,81,29.6300,
E00050754,Princes End,Sandwell,West Midlands,10,73,13.7000,
E00051016,Wednesbury North,Sandwell,West Midlands,36,146,24.6600,
E00050664,Oldbury,Sandwell,West Midlands,15,67,22.3900,
E00050539,Hateley Heath,Sandwell,West Midlands,21,100,21.0000,
E00050736,Princes End,Sandwell,West Midlands,34,144,23.6100,
E00050305,Bristnall,Sandwell,West Midlands,13,54,24.0700,
E00168215,Blackheath,Sandwell,West Midlands,22,98,22.4500,
E00050790,Rowley,Sandwell,West Midlands,29,95,30.5300,
E00050711,Old Warley,Sandwell,West Midlands,12,74,16.2200,
E00050791,Rowley,Sandwell,West Midlands,20,81,24.6900,
E00050552,Hateley Heath,Sandwell,West Midlands,16,120,13.3300,
E00050950,Tipton Green,Sandwell,West Midlands,55,189,29.1000,
E00050710,Old Warley,Sandwell,West Midlands,21,86,24.4200,
E00168231,Great Barr with Yew Tree,Sandwell,West Midlands,26,101,25.7400,
E00050584,Bristnall,Sandwell,West Midlands,17,78,21.7900,
E00050208,Abbey,Sandwell,West Midlands,16,90,17.7800,
E00050289,Bristnall,Sandwell,West Midlands,27,99,27.2700,
E00050505,Greets Green and Lyng,Sandwell,West Midlands,26,142,18.3100,
E00050862,Smethwick,Sandwell,West Midlands,23,105,21.9000,
E00050630,Newton,Sandwell,West Midlands,21,79,26.5800,
E00051096,West Bromwich Central,Sandwell,West Midlands,17,94,18.0900,
E00050425,Great Barr with Yew Tree,Sandwell,West Midlands,18,63,28.5700,
E00050778,Rowley,Sandwell,West Midlands,16,89,17.9800,
E00051017,Wednesbury North,Sandwell,West Midlands,22,79,27.8500,
E00050994,Tividale,Sandwell,West Midlands,31,113,27.4300,
E00050453,Great Barr with Yew Tree,Sandwell,West Midlands,23,91,25.2700,
E00050702,Old Warley,Sandwell,West Midlands,15,74,20.2700,
E00051105,West Bromwich Central,Sandwell,West Midlands,24,102,23.5300,
E00050296,Bristnall,Sandwell,West Midlands,27,101,26.7300,
E00050967,Tividale,Sandwell,West Midlands,31,103,30.1000,
E00050915,Tipton Green,Sandwell,West Midlands,22,91,24.1800,
E00050611,Langley,Sandwell,West Midlands,28,98,28.5700,
E00050217,Abbey,Sandwell,West Midlands,30,148,20.2700,
E00050585,Langley,Sandwell,West Midlands,25,89,28.0900,
E00050690,Oldbury,Sandwell,West Midlands,18,99,18.1800,
E00050504,Great Bridge,Sandwell,West Midlands,24,120,20.0000,
E00168218,Oldbury,Sandwell,West Midlands,19,112,16.9600,
E00050450,Great Barr with Yew Tree,Sandwell,West Midlands,31,122,25.4100,
E00052216,Paddock,Walsall,West Midlands,14,77,18.1800,
E00051843,Bentley and Darlaston North,Walsall,West Midlands,22,102,21.5700,
E00050774,Rowley,Sandwell,West Midlands,23,87,26.4400,
E00051876,Darlaston South,Walsall,West Midlands,31,95,32.6300,
E00052409,St Matthew's,Walsall,West Midlands,17,108,15.7400,
E00168254,Willenhall South,Walsall,West Midlands,34,115,29.5700,
E00052576,Willenhall South,Walsall,West Midlands,25,112,22.3200,
E00052396,St Matthew's,Walsall,West Midlands,27,131,20.6100,
E00052488,Streetly,Walsall,West Midlands,9,80,11.2500,
E00052317,Pheasey Park Farm,Walsall,West Midlands,21,66,31.8200,
E00051866,Bentley and Darlaston North,Walsall,West Midlands,23,87,26.4400,
E00052259,Palfrey,Walsall,West Midlands,20,109,18.3500,
E00052205,Paddock,Walsall,West Midlands,13,99,13.1300,
E00051923,Pleck,Walsall,West Midlands,8,92,8.7000,
E00052324,Pheasey Park Farm,Walsall,West Midlands,23,80,28.7500,
E00052202,Paddock,Walsall,West Midlands,15,70,21.4300,
E00052470,Streetly,Walsall,West Midlands,18,82,21.9500,
E00168275,Aldridge Central and South,Walsall,West Midlands,25,130,19.2300,
E00052572,Willenhall South,Walsall,West Midlands,28,125,22.4000,
E00168257,St Matthew's,Walsall,West Midlands,20,135,14.8100,
E00052538,Willenhall South,Walsall,West Midlands,17,94,18.0900,
E00052129,Darlaston South,Walsall,West Midlands,16,65,24.6200,
E00052573,Willenhall South,Walsall,West Midlands,25,87,28.7400,
E00052154,St Matthew's,Walsall,West Midlands,40,99,40.4000,
E00052466,Streetly,Walsall,West Midlands,23,78,29.4900,
E00168242,St Matthew's,Walsall,West Midlands,25,118,21.1900,
E00052220,Pheasey Park Farm,Walsall,West Midlands,11,71,15.4900,
E00051914,Birchills Leamore,Walsall,West Midlands,19,101,18.8100,
E00052333,Pheasey Park Farm,Walsall,West Midlands,18,86,20.9300,
E00052434,Short Heath,Walsall,West Midlands,38,103,36.8900,
E00052337,Pheasey Park Farm,Walsall,West Midlands,16,69,23.1900,
E00052465,Streetly,Walsall,West Midlands,22,87,25.2900,
E00052557,Willenhall South,Walsall,West Midlands,25,72,34.7200,
E00052357,Pleck,Walsall,West Midlands,28,111,25.2300,
E00052150,St Matthew's,Walsall,West Midlands,11,90,12.2200,
E00052328,Pheasey Park Farm,Walsall,West Midlands,22,85,25.8800,
E00052456,Streetly,Walsall,West Midlands,21,83,25.3000,
E00052188,Paddock,Walsall,West Midlands,20,83,24.1000,
E00051924,Pleck,Walsall,West Midlands,31,98,31.6300,
E00168256,St Matthew's,Walsall,West Midlands,25,125,20.0000,
E00052361,Pleck,Walsall,West Midlands,17,86,19.7700,
E00052463,Streetly,Walsall,West Midlands,17,67,25.3700,
E00052260,Palfrey,Walsall,West Midlands,23,95,24.2100,
E00168261,Streetly,Walsall,West Midlands,21,106,19.8100,
E00052321,Pheasey Park Farm,Walsall,West Midlands,31,78,39.7400,
E00052209,Paddock,Walsall,West Midlands,15,76,19.7400,
E00052229,Palfrey,Walsall,West Midlands,18,92,19.5700,
E00052374,St Matthew's,Walsall,West Midlands,30,153,19.6100,
E00052539,Willenhall South,Walsall,West Midlands,23,85,27.0600,
E00052248,Palfrey,Walsall,West Midlands,28,111,25.2300,
E00052128,Darlaston South,Walsall,West Midlands,22,99,22.2200,
E00052453,Streetly,Walsall,West Midlands,15,65,23.0800,
E00051920,Pleck,Walsall,West Midlands,25,94,26.6000,
E00052410,St Matthew's,Walsall,West Midlands,10,71,14.0800,
E00052180,Paddock,Walsall,West Midlands,16,111,14.4100,
E00052101,Darlaston South,Walsall,West Midlands,36,105,34.2900,
E00052256,Palfrey,Walsall,West Midlands,17,99,17.1700,
E00052493,Streetly,Walsall,West Midlands,11,74,14.8600,
E00052491,Streetly,Walsall,West Midlands,21,86,24.4200,
E00052103,Darlaston South,Walsall,West Midlands,25,83,30.1200,
E00051922,Pleck,Walsall,West Midlands,28,101,27.7200,
E00052472,Streetly,Walsall,West Midlands,19,75,25.3300,
E00052182,Pheasey Park Farm,Walsall,West Midlands,9,63,14.2900,
E00051883,Darlaston South,Walsall,West Midlands,28,94,29.7900,
E00052325,Pheasey Park Farm,Walsall,West Midlands,31,87,35.6300,
