OA Code,Ward Name,LA Name,Region Name,QS106EW0003,QS106EW0001 (base),OA Percentage
E00049330,Brockmoor and Pensnett,Dudley,West Midlands,3,320,0.9400,
E00049550,Halesowen North,Dudley,West Midlands,4,152,2.6300,
E00049442,Upper Gornal and Woodsetton,Dudley,West Midlands,8,331,2.4200,
E00049388,Upper Gornal and Woodsetton,Dudley,West Midlands,5,466,1.0700,
E00049275,Belle Vale,Dudley,West Midlands,16,364,4.4000,
E00050014,St James's,Dudley,West Midlands,0,352,0.0000,
E00050169,Wordsley,Dudley,West Midlands,4,275,1.4500,
E00049767,Lye and Stourbridge North,Dudley,West Midlands,7,299,2.3400,
E00049756,Pedmore and Stourbridge East,Dudley,West Midlands,1,218,0.4600,
E00050026,St Thomas's,Dudley,West Midlands,3,291,1.0300,
E00050024,St Thomas's,Dudley,West Midlands,5,377,1.3300,
E00049749,Cradley and Wollescote,Dudley,West Midlands,15,365,4.1100,
E00049340,Brockmoor and Pensnett,Dudley,West Midlands,1,397,0.2500,
E00049594,Halesowen South,Dudley,West Midlands,5,267,1.8700,
E00049515,St James's,Dudley,West Midlands,1,265,0.3800,
E00050021,St Thomas's,Dudley,West Midlands,5,315,1.5900,
E00049267,Belle Vale,Dudley,West Midlands,9,342,2.6300,
E00049570,Halesowen North,Dudley,West Midlands,5,357,1.4000,
E00049608,Halesowen South,Dudley,West Midlands,13,346,3.7600,
E00049693,Kingswinford North and Wall Heath,Dudley,West Midlands,13,316,4.1100,
E00049612,Halesowen South,Dudley,West Midlands,4,344,1.1600,
E00050033,St Thomas's,Dudley,West Midlands,5,356,1.4000,
E00049689,Kingswinford North and Wall Heath,Dudley,West Midlands,10,352,2.8400,
E00049321,Brockmoor and Pensnett,Dudley,West Midlands,1,317,0.3200,
E00050115,Wollaston and Stourbridge Town,Dudley,West Midlands,3,240,1.2500,
E00049732,Kingswinford South,Dudley,West Midlands,1,366,0.2700,
E00049991,St James's,Dudley,West Midlands,4,245,1.6300,
E00049445,Sedgley,Dudley,West Midlands,3,268,1.1200,
E00049303,Brierley Hill,Dudley,West Midlands,6,378,1.5900,
E00050047,St Thomas's,Dudley,West Midlands,10,277,3.6100,
E00049910,Quarry Bank and Dudley Wood,Dudley,West Midlands,4,272,1.4700,
E00050005,Castle and Priory,Dudley,West Midlands,4,281,1.4200,
E00049649,Hayley Green and Cradley South,Dudley,West Midlands,7,297,2.3600,
E00050084,Sedgley,Dudley,West Midlands,4,332,1.2000,
E00049382,Castle and Priory,Dudley,West Midlands,6,317,1.8900,
E00049020,Whoberley,Coventry,West Midlands,2,271,0.7400,
E00048227,Bablake,Coventry,West Midlands,6,278,2.1600,
E00048342,Cheylesmore,Coventry,West Midlands,7,308,2.2700,
E00050065,Gornal,Dudley,West Midlands,4,334,1.2000,
E00049056,Whoberley,Coventry,West Midlands,33,249,13.2500,
E00048207,Bablake,Coventry,West Midlands,4,311,1.2900,
E00049728,Kingswinford South,Dudley,West Midlands,4,324,1.2300,
E00049679,Kingswinford North and Wall Heath,Dudley,West Midlands,10,272,3.6800,
E00049867,Pedmore and Stourbridge East,Dudley,West Midlands,10,327,3.0600,
E00049904,Quarry Bank and Dudley Wood,Dudley,West Midlands,5,296,1.6900,
E00049258,Belle Vale,Dudley,West Midlands,4,310,1.2900,
E00049721,Kingswinford South,Dudley,West Midlands,4,291,1.3700,
E00049593,Halesowen South,Dudley,West Midlands,8,425,1.8800,
E00049373,Upper Gornal and Woodsetton,Dudley,West Midlands,3,334,0.9000,
E00049985,St James's,Dudley,West Midlands,3,265,1.1300,
E00050156,Wordsley,Dudley,West Midlands,9,295,3.0500,
E00050152,Wordsley,Dudley,West Midlands,1,296,0.3400,
E00049736,Lye and Stourbridge North,Dudley,West Midlands,11,336,3.2700,
E00049817,Norton,Dudley,West Midlands,11,295,3.7300,
E00049394,Castle and Priory,Dudley,West Midlands,2,305,0.6600,
E00049315,Brierley Hill,Dudley,West Midlands,6,306,1.9600,
E00049896,Cradley and Wollescote,Dudley,West Midlands,2,272,0.7400,
E00049512,St James's,Dudley,West Midlands,7,369,1.9000,
E00051438,Olton,Solihull,West Midlands,3,371,0.8100,
E00051154,Castle Bromwich,Solihull,West Midlands,5,318,1.5700,
E00051141,Bickenhill,Solihull,West Midlands,2,329,0.6100,
E00051213,Chelmsley Wood,Solihull,West Midlands,7,311,2.2500,
E00051458,Olton,Solihull,West Midlands,8,280,2.8600,
E00051683,Silhill,Solihull,West Midlands,10,313,3.1900,
E00051601,Shirley South,Solihull,West Midlands,8,311,2.5700,
E00051694,Silhill,Solihull,West Midlands,10,307,3.2600,
E00051615,Shirley South,Solihull,West Midlands,12,392,3.0600,
E00051569,Shirley East,Solihull,West Midlands,5,270,1.8500,
E00051680,Shirley West,Solihull,West Midlands,4,301,1.3300,
E00051292,Kingshurst and Fordbridge,Solihull,West Midlands,6,258,2.3300,
E00051737,Smith's Wood,Solihull,West Midlands,2,319,0.6300,
E00051264,Chelmsley Wood,Solihull,West Midlands,0,376,0.0000,
E00051224,Chelmsley Wood,Solihull,West Midlands,1,251,0.4000,
E00051720,Elmdon,Solihull,West Midlands,9,284,3.1700,
E00051228,Elmdon,Solihull,West Midlands,6,284,2.1100,
E00051544,St Alphege,Solihull,West Midlands,14,320,4.3800,
E00051621,Shirley South,Solihull,West Midlands,10,337,2.9700,
E00051463,Dorridge and Hockley Heath,Solihull,West Midlands,10,389,2.5700,
E00051595,Blythe,Solihull,West Midlands,15,319,4.7000,
E00051678,Shirley West,Solihull,West Midlands,5,303,1.6500,
E00051722,Elmdon,Solihull,West Midlands,6,299,2.0100,
E00051514,St Alphege,Solihull,West Midlands,5,337,1.4800,
E00051573,Shirley South,Solihull,West Midlands,2,305,0.6600,
E00051444,Olton,Solihull,West Midlands,5,299,1.6700,
E00051429,Olton,Solihull,West Midlands,13,396,3.2800,
E00051363,Lyndon,Solihull,West Midlands,11,328,3.3500,
E00051186,Castle Bromwich,Solihull,West Midlands,2,333,0.6000,
E00051540,St Alphege,Solihull,West Midlands,11,350,3.1400,
E00051456,Olton,Solihull,West Midlands,5,249,2.0100,
E00051361,Lyndon,Solihull,West Midlands,1,305,0.3300,
E00051467,Dorridge and Hockley Heath,Solihull,West Midlands,11,255,4.3100,
E00051616,Shirley South,Solihull,West Midlands,6,347,1.7300,
E00051409,Meriden,Solihull,West Midlands,13,314,4.1400,
E00051285,Kingshurst and Fordbridge,Solihull,West Midlands,4,315,1.2700,
E00051204,Chelmsley Wood,Solihull,West Midlands,4,249,1.6100,
E00049453,Sedgley,Dudley,West Midlands,3,243,1.2300,
E00049676,Kingswinford North and Wall Heath,Dudley,West Midlands,7,244,2.8700,
E00049410,Coseley East,Dudley,West Midlands,3,226,1.3300,
E00050022,St Thomas's,Dudley,West Midlands,7,393,1.7800,
E00049491,Castle and Priory,Dudley,West Midlands,22,597,3.6900,
E00049389,Castle and Priory,Dudley,West Midlands,5,324,1.5400,
E00050055,St Thomas's,Dudley,West Midlands,8,332,2.4100,
E00049396,Castle and Priory,Dudley,West Midlands,3,330,0.9100,
E00049317,Brierley Hill,Dudley,West Midlands,0,205,0.0000,
E00049675,Kingswinford North and Wall Heath,Dudley,West Midlands,3,254,1.1800,
E00049422,Coseley East,Dudley,West Midlands,2,339,0.5900,
E00049308,Brierley Hill,Dudley,West Midlands,4,283,1.4100,
E00049717,Kingswinford South,Dudley,West Midlands,2,289,0.6900,
E00050170,Wordsley,Dudley,West Midlands,4,322,1.2400,
E00049546,Halesowen North,Dudley,West Midlands,6,237,2.5300,
E00049540,Halesowen North,Dudley,West Midlands,8,267,3.0000,
E00049796,"Netherton, Woodside and St Andrews",Dudley,West Midlands,12,323,3.7200,
E00049740,Lye and Stourbridge North,Dudley,West Midlands,4,337,1.1900,
E00049469,Upper Gornal and Woodsetton,Dudley,West Midlands,5,279,1.7900,
E00049555,Halesowen North,Dudley,West Midlands,4,385,1.0400,
E00049404,Coseley East,Dudley,West Midlands,3,258,1.1600,
E00049901,Quarry Bank and Dudley Wood,Dudley,West Midlands,9,318,2.8300,
E00049485,Gornal,Dudley,West Midlands,4,309,1.2900,
E00049956,Quarry Bank and Dudley Wood,Dudley,West Midlands,4,336,1.1900,
E00049980,St James's,Dudley,West Midlands,6,329,1.8200,
E00049598,Halesowen South,Dudley,West Midlands,8,258,3.1000,
E00049943,"Netherton, Woodside and St Andrews",Dudley,West Midlands,5,320,1.5600,
E00049273,Belle Vale,Dudley,West Midlands,11,315,3.4900,
E00049361,Brockmoor and Pensnett,Dudley,West Midlands,5,330,1.5200,
E00049661,Kingswinford North and Wall Heath,Dudley,West Midlands,10,264,3.7900,
E00049936,"Netherton, Woodside and St Andrews",Dudley,West Midlands,7,305,2.3000,
E00049519,Upper Gornal and Woodsetton,Dudley,West Midlands,8,310,2.5800,
E00049573,Halesowen North,Dudley,West Midlands,2,344,0.5800,
E00049313,Brierley Hill,Dudley,West Midlands,2,305,0.6600,
E00049392,Castle and Priory,Dudley,West Midlands,10,323,3.1000,
E00049848,Pedmore and Stourbridge East,Dudley,West Midlands,7,304,2.3000,
E00049255,Belle Vale,Dudley,West Midlands,7,280,2.5000,
E00049465,Upper Gornal and Woodsetton,Dudley,West Midlands,11,348,3.1600,
E00049190,Amblecote,Dudley,West Midlands,4,329,1.2200,
E00049300,Brierley Hill,Dudley,West Midlands,10,275,3.6400,
E00049780,"Netherton, Woodside and St Andrews",Dudley,West Midlands,0,345,0.0000,
E00049381,Castle and Priory,Dudley,West Midlands,3,323,0.9300,
E00049755,Cradley and Wollescote,Dudley,West Midlands,0,262,0.0000,
E00049701,Kingswinford South,Dudley,West Midlands,1,235,0.4300,
E00049951,"Netherton, Woodside and St Andrews",Dudley,West Midlands,4,304,1.3200,
E00050153,Wordsley,Dudley,West Midlands,3,365,0.8200,
E00049624,Hayley Green and Cradley South,Dudley,West Midlands,17,390,4.3600,
E00049320,Brockmoor and Pensnett,Dudley,West Midlands,4,276,1.4500,
E00049201,Amblecote,Dudley,West Midlands,7,305,2.3000,
E00049894,Cradley and Wollescote,Dudley,West Midlands,4,373,1.0700,
E00049280,Belle Vale,Dudley,West Midlands,6,310,1.9400,
E00049581,Halesowen South,Dudley,West Midlands,8,338,2.3700,
E00049224,Amblecote,Dudley,West Midlands,0,296,0.0000,
E00171366,Wordsley,Dudley,West Midlands,7,340,2.0600,
E00049500,Gornal,Dudley,West Midlands,2,278,0.7200,
E00049457,Sedgley,Dudley,West Midlands,1,308,0.3200,
E00049873,Wollaston and Stourbridge Town,Dudley,West Midlands,9,253,3.5600,
E00049862,Pedmore and Stourbridge East,Dudley,West Midlands,10,274,3.6500,
E00049332,Brockmoor and Pensnett,Dudley,West Midlands,3,302,0.9900,
E00049210,Amblecote,Dudley,West Midlands,11,352,3.1300,
E00049291,Brierley Hill,Dudley,West Midlands,8,329,2.4300,
E00049739,Lye and Stourbridge North,Dudley,West Midlands,3,283,1.0600,
E00049815,Norton,Dudley,West Midlands,17,273,6.2300,
E00049568,Halesowen North,Dudley,West Midlands,15,337,4.4500,
E00049682,Kingswinford North and Wall Heath,Dudley,West Midlands,7,308,2.2700,
E00049603,Halesowen South,Dudley,West Midlands,3,367,0.8200,
E00049840,Norton,Dudley,West Midlands,10,309,3.2400,
E00049335,Brockmoor and Pensnett,Dudley,West Midlands,11,303,3.6300,
E00049664,Kingswinford North and Wall Heath,Dudley,West Midlands,9,333,2.7000,
E00050147,Brierley Hill,Dudley,West Midlands,4,266,1.5000,
E00050009,St James's,Dudley,West Midlands,8,518,1.5400,
E00049866,Pedmore and Stourbridge East,Dudley,West Midlands,6,245,2.4500,
E00050043,St Thomas's,Dudley,West Midlands,5,348,1.4400,
E00049242,Belle Vale,Dudley,West Midlands,6,359,1.6700,
E00050088,Sedgley,Dudley,West Midlands,15,264,5.6800,
E00049875,Wollaston and Stourbridge Town,Dudley,West Midlands,4,262,1.5300,
E00049919,Cradley and Wollescote,Dudley,West Midlands,13,315,4.1300,
E00050150,Brierley Hill,Dudley,West Midlands,4,302,1.3200,
E00049998,St James's,Dudley,West Midlands,4,320,1.2500,
E00050074,Sedgley,Dudley,West Midlands,8,318,2.5200,
E00049444,Upper Gornal and Woodsetton,Dudley,West Midlands,16,301,5.3200,
E00049932,Cradley and Wollescote,Dudley,West Midlands,5,341,1.4700,
E00049934,Belle Vale,Dudley,West Midlands,15,537,2.7900,
E00050131,Wollaston and Stourbridge Town,Dudley,West Midlands,4,287,1.3900,
E00050050,St Thomas's,Dudley,West Midlands,9,522,1.7200,
E00049329,Brockmoor and Pensnett,Dudley,West Midlands,6,336,1.7900,
E00049393,Upper Gornal and Woodsetton,Dudley,West Midlands,14,301,4.6500,
E00049312,Brierley Hill,Dudley,West Midlands,2,262,0.7600,
E00049571,Halesowen North,Dudley,West Midlands,10,319,3.1300,
E00049323,Brockmoor and Pensnett,Dudley,West Midlands,6,289,2.0800,
E00049379,Castle and Priory,Dudley,West Midlands,10,325,3.0800,
E00049963,Quarry Bank and Dudley Wood,Dudley,West Midlands,10,300,3.3300,
E00049254,Hayley Green and Cradley South,Dudley,West Midlands,4,301,1.3300,
E00049524,Gornal,Dudley,West Midlands,0,302,0.0000,
E00049209,Amblecote,Dudley,West Midlands,2,305,0.6600,
E00049288,Brierley Hill,Dudley,West Midlands,8,194,4.1200,
E00049929,Quarry Bank and Dudley Wood,Dudley,West Midlands,7,328,2.1300,
E00049433,Coseley East,Dudley,West Midlands,8,272,2.9400,
E00049641,Hayley Green and Cradley South,Dudley,West Midlands,7,244,2.8700,
E00049522,Gornal,Dudley,West Midlands,4,313,1.2800,
E00049959,Quarry Bank and Dudley Wood,Dudley,West Midlands,8,299,2.6800,
E00049351,Brockmoor and Pensnett,Dudley,West Midlands,3,286,1.0500,
E00049945,"Netherton, Woodside and St Andrews",Dudley,West Midlands,8,330,2.4200,
E00049858,Pedmore and Stourbridge East,Dudley,West Midlands,9,380,2.3700,
E00049196,Lye and Stourbridge North,Dudley,West Midlands,12,355,3.3800,
E00049233,Lye and Stourbridge North,Dudley,West Midlands,8,365,2.1900,
E00049678,Kingswinford North and Wall Heath,Dudley,West Midlands,12,288,4.1700,
E00049551,Halesowen North,Dudley,West Midlands,8,308,2.6000,
E00050035,St Thomas's,Dudley,West Midlands,6,327,1.8300,
E00050125,Wollaston and Stourbridge Town,Dudley,West Midlands,3,288,1.0400,
E00050099,Wollaston and Stourbridge Town,Dudley,West Midlands,7,264,2.6500,
E00050018,St Thomas's,Dudley,West Midlands,5,308,1.6200,
E00050027,St Thomas's,Dudley,West Midlands,6,307,1.9500,
E00049923,Quarry Bank and Dudley Wood,Dudley,West Midlands,6,321,1.8700,
E00049957,Quarry Bank and Dudley Wood,Dudley,West Midlands,3,357,0.8400,
E00049973,"Netherton, Woodside and St Andrews",Dudley,West Midlands,2,307,0.6500,
E00049553,Halesowen North,Dudley,West Midlands,14,320,4.3800,
E00049463,Upper Gornal and Woodsetton,Dudley,West Midlands,3,366,0.8200,
E00049215,Amblecote,Dudley,West Midlands,4,223,1.7900,
E00049378,Castle and Priory,Dudley,West Midlands,3,397,0.7600,
E00050031,St Thomas's,Dudley,West Midlands,2,404,0.5000,
E00049294,Brierley Hill,Dudley,West Midlands,3,272,1.1000,
E00049969,"Netherton, Woodside and St Andrews",Dudley,West Midlands,3,288,1.0400,
E00050109,Wollaston and Stourbridge Town,Dudley,West Midlands,6,320,1.8800,
E00049362,Brockmoor and Pensnett,Dudley,West Midlands,0,261,0.0000,
E00050120,Wollaston and Stourbridge Town,Dudley,West Midlands,7,339,2.0600,
E00050036,St Thomas's,Dudley,West Midlands,7,291,2.4100,
E00050098,Wollaston and Stourbridge Town,Dudley,West Midlands,7,215,3.2600,
E00049358,Brierley Hill,Dudley,West Midlands,3,388,0.7700,
E00050019,St Thomas's,Dudley,West Midlands,6,295,2.0300,
E00049496,Gornal,Dudley,West Midlands,7,274,2.5500,
E00050051,St Thomas's,Dudley,West Midlands,5,266,1.8800,
E00049417,Coseley East,Dudley,West Midlands,3,313,0.9600,
E00049264,Belle Vale,Dudley,West Midlands,8,317,2.5200,
E00050049,St Thomas's,Dudley,West Midlands,4,305,1.3100,
E00049926,Quarry Bank and Dudley Wood,Dudley,West Midlands,1,338,0.3000,
E00050124,Wollaston and Stourbridge Town,Dudley,West Midlands,4,298,1.3400,
E00049708,Kingswinford South,Dudley,West Midlands,7,222,3.1500,
E00050039,St Thomas's,Dudley,West Midlands,2,338,0.5900,
E00049359,Brockmoor and Pensnett,Dudley,West Midlands,11,327,3.3600,
E00049298,Brierley Hill,Dudley,West Midlands,4,310,1.2900,
E00049219,Amblecote,Dudley,West Midlands,5,281,1.7800,
E00049709,Kingswinford South,Dudley,West Midlands,9,313,2.8800,
E00049788,"Netherton, Woodside and St Andrews",Dudley,West Midlands,14,378,3.7000,
E00050139,Wordsley,Dudley,West Midlands,11,468,2.3500,
E00049789,"Netherton, Woodside and St Andrews",Dudley,West Midlands,3,252,1.1900,
E00050174,Wordsley,Dudley,West Midlands,9,294,3.0600,
E00049813,Norton,Dudley,West Midlands,2,270,0.7400,
E00049284,Brierley Hill,Dudley,West Midlands,8,326,2.4500,
E00049374,Castle and Priory,Dudley,West Midlands,4,328,1.2200,
E00049636,Hayley Green and Cradley South,Dudley,West Midlands,3,239,1.2600,
E00050023,St Thomas's,Dudley,West Midlands,6,359,1.6700,
E00049827,Norton,Dudley,West Midlands,9,249,3.6100,
E00049955,Quarry Bank and Dudley Wood,Dudley,West Midlands,8,362,2.2100,
E00049536,Gornal,Dudley,West Midlands,0,279,0.0000,
E00049925,Cradley and Wollescote,Dudley,West Midlands,6,392,1.5300,
E00049333,Brockmoor and Pensnett,Dudley,West Midlands,4,269,1.4900,
E00049461,Upper Gornal and Woodsetton,Dudley,West Midlands,6,256,2.3400,
E00049806,Norton,Dudley,West Midlands,6,341,1.7600,
E00049276,Belle Vale,Dudley,West Midlands,8,269,2.9700,
E00049887,Quarry Bank and Dudley Wood,Dudley,West Midlands,6,356,1.6900,
E00049821,Norton,Dudley,West Midlands,10,313,3.1900,
E00049657,Kingswinford North and Wall Heath,Dudley,West Midlands,1,320,0.3100,
E00049892,Cradley and Wollescote,Dudley,West Midlands,9,328,2.7400,
E00050078,Sedgley,Dudley,West Midlands,2,361,0.5500,
E00049825,Norton,Dudley,West Midlands,14,333,4.2000,
E00049205,Amblecote,Dudley,West Midlands,2,354,0.5600,
E00049757,Pedmore and Stourbridge East,Dudley,West Midlands,2,203,0.9900,
E00049909,Quarry Bank and Dudley Wood,Dudley,West Midlands,8,301,2.6600,
E00049921,Cradley and Wollescote,Dudley,West Midlands,8,248,3.2300,
E00049326,Brockmoor and Pensnett,Dudley,West Midlands,6,373,1.6100,
E00049548,Halesowen North,Dudley,West Midlands,7,314,2.2300,
E00049988,St James's,Dudley,West Midlands,12,326,3.6800,
E00049922,Cradley and Wollescote,Dudley,West Midlands,7,254,2.7600,
E00049237,Lye and Stourbridge North,Dudley,West Midlands,4,331,1.2100,
E00049307,Brierley Hill,Dudley,West Midlands,2,358,0.5600,
E00049616,Hayley Green and Cradley South,Dudley,West Midlands,8,291,2.7500,
E00049602,Halesowen South,Dudley,West Midlands,2,205,0.9800,
E00049386,Castle and Priory,Dudley,West Midlands,2,370,0.5400,
E00049986,St James's,Dudley,West Midlands,2,312,0.6400,
E00049907,Quarry Bank and Dudley Wood,Dudley,West Midlands,1,344,0.2900,
E00049697,Kingswinford South,Dudley,West Midlands,5,245,2.0400,
E00049557,Halesowen North,Dudley,West Midlands,3,287,1.0500,
E00049501,Gornal,Dudley,West Midlands,9,268,3.3600,
E00050087,Upper Gornal and Woodsetton,Dudley,West Midlands,0,199,0.0000,
E00049580,Halesowen South,Dudley,West Midlands,5,317,1.5800,
E00049683,Kingswinford North and Wall Heath,Dudley,West Midlands,11,381,2.8900,
E00049628,Hayley Green and Cradley South,Dudley,West Midlands,8,270,2.9600,
E00049874,Pedmore and Stourbridge East,Dudley,West Midlands,6,312,1.9200,
E00049869,Pedmore and Stourbridge East,Dudley,West Midlands,13,336,3.8700,
E00049535,Gornal,Dudley,West Midlands,4,383,1.0400,
E00049514,Gornal,Dudley,West Midlands,2,300,0.6700,
E00049197,Amblecote,Dudley,West Midlands,7,354,1.9800,
E00049753,Pedmore and Stourbridge East,Dudley,West Midlands,6,251,2.3900,
E00050038,St Thomas's,Dudley,West Midlands,8,342,2.3400,
E00049861,Pedmore and Stourbridge East,Dudley,West Midlands,17,300,5.6700,
E00049595,Halesowen South,Dudley,West Midlands,4,253,1.5800,
E00050113,Wollaston and Stourbridge Town,Dudley,West Midlands,7,321,2.1800,
E00049903,Quarry Bank and Dudley Wood,Dudley,West Midlands,4,370,1.0800,
E00050145,Wordsley,Dudley,West Midlands,6,326,1.8400,
E00049982,St James's,Dudley,West Midlands,6,353,1.7000,
E00049272,Belle Vale,Dudley,West Midlands,9,301,2.9900,
E00049424,Coseley East,Dudley,West Midlands,2,349,0.5700,
E00050172,Wordsley,Dudley,West Midlands,8,262,3.0500,
E00049423,Coseley East,Dudley,West Midlands,4,306,1.3100,
E00050104,Wollaston and Stourbridge Town,Dudley,West Midlands,8,288,2.7800,
E00049785,"Netherton, Woodside and St Andrews",Dudley,West Midlands,6,335,1.7900,
E00049704,Kingswinford South,Dudley,West Midlands,3,315,0.9500,
E00049726,Kingswinford South,Dudley,West Midlands,5,291,1.7200,
E00049855,Pedmore and Stourbridge East,Dudley,West Midlands,16,302,5.3000,
E00049672,Kingswinford North and Wall Heath,Dudley,West Midlands,5,316,1.5800,
E00049599,Halesowen South,Dudley,West Midlands,3,239,1.2600,
E00049631,Hayley Green and Cradley South,Dudley,West Midlands,3,328,0.9100,
E00049826,Norton,Dudley,West Midlands,7,320,2.1900,
E00049582,Halesowen South,Dudley,West Midlands,4,297,1.3500,
E00049504,Gornal,Dudley,West Midlands,5,262,1.9100,
E00049518,Upper Gornal and Woodsetton,Dudley,West Midlands,4,437,0.9200,
E00049503,Gornal,Dudley,West Midlands,2,292,0.6800,
E00049585,Halesowen South,Dudley,West Midlands,5,219,2.2800,
